sentence_id,text,label,split,source_dataset,source_config
banking77-train-406,I think the currency exchange that's been applied is wrong.,17,train,banking77,default
banking77-train-407,The exchange rate I was charged for a purchase was not right.,17,train,banking77,default
banking77-train-408,Can you please explain why the exchange rate for the item I bought is wrong?,17,train,banking77,default
banking77-train-409,I think something went wrong with my exchange between Russian Ruble and UK pounds. I was overcharged during the swap.,17,train,banking77,default
banking77-train-410,My payment has an incorrect exchange rate.,17,train,banking77,default
banking77-train-411,my exchange rate looks wrong for my last payment,17,train,banking77,default
banking77-train-412,The exchange rate you are using is bad.This can't be the official interbank exchange rate.,17,train,banking77,default
banking77-train-413,I was charged the wing amount for an item.,17,train,banking77,default
banking77-train-414,the exchange rate on my payment was wrong,17,train,banking77,default
banking77-train-415,Why is the exchange rate terrible?  That can't be close to the actual interbank rate.,17,train,banking77,default
banking77-train-416,An incorrect exchange rate was applied to an item I bought.,17,train,banking77,default
banking77-train-417,The exchange rate was incorrect for an item I bought.,17,train,banking77,default
banking77-train-418,The exchange rate on my payment doesn't look right,17,train,banking77,default
banking77-train-419,"I just saw the exchange rate you use, but it's so bad that I can't believe that it's the official interbank exchange rate! Is this truly the official interbank exchange rate?",17,train,banking77,default
banking77-train-420,This exchange rate you use is awful! Please tell me this is a mistake and not the official interbank exchange rate!,17,train,banking77,default
banking77-train-421,After purchasing an item I noticed the exchange rate was incorrect.,17,train,banking77,default
banking77-train-422,The amount of exchange was not correct for the item i bought.,17,train,banking77,default
banking77-train-423,The exchange rate from my card payment isn't right.,17,train,banking77,default
banking77-train-424,My exchange rate isn't correct.,17,train,banking77,default
banking77-train-425,Why was the exchange rate so wrong when I bought something!,17,train,banking77,default
banking77-train-426,My exchange rate was wrong for an Item I bought!,17,train,banking77,default
banking77-train-427,I was using a foreign currecy to make a payment and the applied the wrong rate.,17,train,banking77,default
banking77-train-428,The exchange rate was incorrect for this item I bought.,17,train,banking77,default
banking77-train-429,I purchased something overseas and the incorrect exchange rate was applied.,17,train,banking77,default
banking77-train-430,The exchange rate is incorrect for my payment.,17,train,banking77,default
banking77-train-431,The item i bought exchanged rate was incorrect.,17,train,banking77,default
banking77-train-432,I'm on holiday and I noticed a different amount for exchange rate.  Can you explain?,17,train,banking77,default
banking77-train-433,I bought something in another country but the exchange rate is wrong,17,train,banking77,default
banking77-train-434,I bought an item and the exchange rate was wrong.,17,train,banking77,default
banking77-train-435,Exchange rate for my card payment is wrong,17,train,banking77,default
banking77-train-436,the exchange rate at which my card payment is at is wrong,17,train,banking77,default
banking77-train-437,There was a problem with the exchange rate on a purchase.,17,train,banking77,default
banking77-train-438,"I recently purchased something, and the exchange rate was wrong.",17,train,banking77,default
banking77-train-439,What if there is an error on the exchange rate?,17,train,banking77,default
banking77-train-440,Why is my exchange rate wrong?,17,train,banking77,default
banking77-train-441,Please check my payment from last Saturday as I feel I have been overcharged on the exchange rate.  Thank you.,17,train,banking77,default
banking77-train-442,I used foreign currency to buy something and I think the rate applied is incorrect.,17,train,banking77,default
banking77-train-443,This exchange rate on my purchase is wrong.,17,train,banking77,default
banking77-train-444,Why is your exchange rate so bad?,17,train,banking77,default
banking77-train-445,The exchange rate looks wrong on a holiday purchase,17,train,banking77,default
banking77-train-446,"I purchased something abroad, and the exchange rate that was applied was wrong.",17,train,banking77,default
banking77-train-447,I bought something and I take issue with the exchange rate applied.,17,train,banking77,default
banking77-train-448,I think there has been a mistake on my exchange rate for this purchase.,17,train,banking77,default
banking77-train-449,You did not give me the correct exchange rate for an item that I bought.,17,train,banking77,default
banking77-train-450,I checked on google and the exchange rate you are using is really bad. Can you update it?,17,train,banking77,default
banking77-train-451,"I seem to have been charged to much for my holiday purchases, the exchange rate is wrong.",17,train,banking77,default
banking77-train-452,"In regards to my card payment, the exchange rate is incorrect.",17,train,banking77,default
banking77-train-453,I bough an item and the exchange rate was incorrect.,17,train,banking77,default
banking77-train-454,Why did you charge me more for my purchase? It was a foreign currency and you didn't offer market rate,17,train,banking77,default
banking77-train-455,I question today's exchange rate for rubles into pounds. I was hoping for a better return.,17,train,banking77,default
banking77-train-456,I feel as though I have been over charged for the exchange rate on my payment on last Saturday.,17,train,banking77,default
